FILENAME,FILE_SIZE,DE_ENCRYPTION_TIME,ENCRYPTION_TIME,SIGN_TIME,DE_DECRYPTION_TIME,DECRYPTION_TIME,VERIFY_TIME,DH_ALGORITHM,CIPHER_ALGORITHM
932.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
609.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
598.txt,1048575,1,2,7,1,9,6,ECCDH,AES[192]
231.txt,1048575,1,5,10,1,8,6,ECCDH,AES[192]
242.txt,1048575,1,6,9,1,10,6,ECCDH,AES[192]
87.txt,1048575,1,6,9,1,10,7,ECCDH,AES[192]
581.txt,1048575,1,6,9,1,10,6,ECCDH,AES[192]
36.txt,1048575,1,6,9,1,10,13,ECCDH,AES[192]
random00.csv,50408284,1,130,269,1,477,265,ECCDH,AES[192]
871.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
323.txt,1048575,1,3,6,1,9,9,ECCDH,AES[192]
721.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
267.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
816.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1499.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
456.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1466.txt,1048575,1,3,8,1,10,7,ECCDH,AES[192]
825.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1428.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
777.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
401.txt,1048575,1,4,12,1,8,6,ECCDH,AES[192]
1363.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
792.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
466.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
344.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
680.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
362.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1462.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
264.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
71.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
99.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1355.txt,1048575,1,2,6,1,10,6,ECCDH,AES[192]
54.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
949.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1399.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
ac97c66793aa.txt,180,1,0,0,1,0,0,ECCDH,AES[192]
948.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
1222.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1332.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
61.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
554.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1474.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
405.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
375.txt,1048575,1,3,5,1,9,26,ECCDH,AES[192]
324.txt,1048575,1,2,6,1,9,7,ECCDH,AES[192]
1233.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
1114.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1062.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
986.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1463.txt,1048575,1,3,6,1,12,6,ECCDH,AES[192]
419.txt,1048575,1,2,6,1,10,6,ECCDH,AES[192]
1046.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
935.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
230.txt,1048575,1,5,6,1,10,5,ECCDH,AES[192]
1219.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
89.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
1256.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1442.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
389.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
1353.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1275.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
363.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
298.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
9e7e9b72ccb6.txt,5242875,1,18,28,1,42,28,ECCDH,AES[192]
1110.txt,1048575,1,5,7,1,9,6,ECCDH,AES[192]
544.txt,1048575,1,5,9,1,9,6,ECCDH,AES[192]
1335.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
1239.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
954.txt,1048575,1,4,7,1,12,6,ECCDH,AES[192]
307.txt,1048575,1,4,6,1,8,7,ECCDH,AES[192]
183.txt,1048575,1,3,6,1,19,6,ECCDH,AES[192]
34.txt,1048575,1,4,6,1,9,7,ECCDH,AES[192]
691.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1478.txt,1048575,1,3,8,1,8,6,ECCDH,AES[192]
715.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
1220.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1432.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
187.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1240.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
843.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
725.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
388.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
787.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1195.txt,1048575,1,5,6,1,10,8,ECCDH,AES[192]
1427.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
835.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
1383.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
634.txt,1048575,1,2,7,1,9,6,ECCDH,AES[192]
191.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
696.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
377.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1011.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1095.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
131.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1426.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
662.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
624.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
1094.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
418.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
1265.txt,1048575,1,3,6,1,11,6,ECCDH,AES[192]
1384.txt,1048575,1,3,6,1,12,5,ECCDH,AES[192]
1425.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
08.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
633.txt,1048575,1,4,7,1,8,6,ECCDH,AES[192]
199.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1203.txt,1048575,1,3,6,1,11,6,ECCDH,AES[192]
470.txt,1048575,1,3,6,1,11,6,ECCDH,AES[192]
1043.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
664.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1264.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
160.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1339.txt,1048575,1,3,7,1,9,7,ECCDH,AES[192]
1140.txt,1048575,1,3,7,1,10,6,ECCDH,AES[192]
1443.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
105.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
1107.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
440.txt,1048575,1,4,7,1,15,6,ECCDH,AES[192]
517.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
914.txt,1048575,1,3,7,1,25,21,ECCDH,AES[192]
731.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
890.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
1093.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
564.txt,1048575,1,2,6,1,9,5,ECCDH,AES[192]
851.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
1409.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
987.txt,1048575,1,3,5,1,8,6,ECCDH,AES[192]
1161.txt,1048575,1,3,6,1,11,6,ECCDH,AES[192]
356.txt,1048575,1,2,7,1,9,5,ECCDH,AES[192]
583.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1205.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1255.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
656.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
505.txt,1048575,1,3,6,1,8,7,ECCDH,AES[192]
739.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
458.txt,1048575,1,3,6,1,18,21,ECCDH,AES[192]
992.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
450.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
1077.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
inputs,10,1,0,0,1,0,0,ECCDH,AES[192]
1314.txt,1048575,1,2,7,1,8,6,ECCDH,AES[192]
1105.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
498.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
155.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
802.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
280.txt,1048575,1,3,6,1,10,7,ECCDH,AES[192]
472.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
275.txt,1048575,1,2,7,1,9,6,ECCDH,AES[192]
120.txt,1048575,1,3,6,1,10,5,ECCDH,AES[192]
1018.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
672.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
1291.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
616.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
212.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
1435.txt,1048575,1,2,6,1,9,6,ECCDH,AES[192]
833.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
73.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1092.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1402.txt,1048575,1,4,6,1,23,8,ECCDH,AES[192]
1210.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
977.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
330.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
772.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1115.txt,1048575,1,3,6,1,10,5,ECCDH,AES[192]
915.txt,1048575,1,4,7,1,9,6,ECCDH,AES[192]
146.txt,1048575,1,4,7,1,9,6,ECCDH,AES[192]
1318.txt,1048575,1,4,7,1,9,7,ECCDH,AES[192]
106.txt,1048575,1,3,7,1,9,9,ECCDH,AES[192]
857.txt,1048575,1,2,6,1,8,8,ECCDH,AES[192]
41.txt,1048575,1,3,6,1,8,9,ECCDH,AES[192]
1104.txt,1048575,1,6,6,1,9,5,ECCDH,AES[192]
628.txt,1048575,1,6,6,1,9,6,ECCDH,AES[192]
1460.txt,1048575,1,3,7,1,8,6,ECCDH,AES[192]
426.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
312.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
282.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1248.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
688.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
288.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
1016.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
353.txt,1048575,1,4,8,1,8,6,ECCDH,AES[192]
1306.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
528.txt,1048575,1,7,6,1,9,5,ECCDH,AES[192]
189.txt,1048575,1,3,6,1,10,5,ECCDH,AES[192]
504.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
395.txt,1048575,1,3,6,1,10,5,ECCDH,AES[192]
336.txt,1048575,1,2,6,1,10,5,ECCDH,AES[192]
934.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
918.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
5ab1710555eb7fa3d443dd80.txt,12582900,1,35,68,1,98,66,ECCDH,AES[192]
162.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
776.txt,1048575,1,8,6,1,21,6,ECCDH,AES[192]
840.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1312.txt,1048575,1,3,6,1,9,7,ECCDH,AES[192]
979.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
213.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
1274.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
37.txt,1048575,1,3,10,1,9,6,ECCDH,AES[192]
1429.txt,1048575,1,3,10,1,8,6,ECCDH,AES[192]
320.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
785.txt,1048575,1,3,6,1,10,6,ECCDH,AES[192]
660.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
250.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
690.txt,1048575,1,5,6,1,9,6,ECCDH,AES[192]
1090.txt,1048575,1,9,6,1,10,15,ECCDH,AES[192]
809.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
40.txt,1048575,1,4,7,1,9,6,ECCDH,AES[192]
467.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1258.txt,1048575,1,13,6,1,9,6,ECCDH,AES[192]
683.txt,1048575,1,13,6,1,9,6,ECCDH,AES[192]
23.txt,1048575,1,3,8,1,9,6,ECCDH,AES[192]
315.txt,1048575,1,3,8,1,9,8,ECCDH,AES[192]
964.txt,1048575,1,4,6,1,12,6,ECCDH,AES[192]
481.txt,1048575,1,3,7,1,10,6,ECCDH,AES[192]
821.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
64.txt,1048575,1,2,6,1,8,6,ECCDH,AES[192]
489.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
869.txt,1048575,1,2,6,1,9,8,ECCDH,AES[192]
60.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1330.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
1289.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
273.txt,1048575,1,3,6,1,9,5,ECCDH,AES[192]
601.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1108.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
411.txt,1048575,1,2,6,1,10,6,ECCDH,AES[192]
754.txt,1048575,1,3,6,1,8,7,ECCDH,AES[192]
506.txt,1048575,1,3,6,1,10,7,ECCDH,AES[192]
875.txt,1048575,1,3,6,1,10,7,ECCDH,AES[192]
740.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
803.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
154.txt,1048575,1,6,6,1,9,6,ECCDH,AES[192]
101.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
873.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
738.txt,1048575,1,5,6,1,10,6,ECCDH,AES[192]
0c9f4eed44d062981f8330ea.txt,310383782,1,759,1633,1,2784,1650,ECCDH,AES[192]
533.txt,1048575,1,5,6,1,10,7,ECCDH,AES[192]
854.txt,1048575,1,8,6,1,10,7,ECCDH,AES[192]
329.txt,1048575,1,5,6,1,10,7,ECCDH,AES[192]
1241.txt,1048575,1,5,7,1,9,7,ECCDH,AES[192]
66.txt,1048575,1,4,7,1,10,12,ECCDH,AES[192]
970.txt,1048575,1,5,6,1,11,6,ECCDH,AES[192]
707.txt,1048575,1,5,6,1,11,6,ECCDH,AES[192]
311.txt,1048575,1,4,6,1,10,7,ECCDH,AES[192]
784.txt,1048575,1,4,7,1,10,7,ECCDH,AES[192]
648.txt,1048575,1,3,5,1,9,6,ECCDH,AES[192]
658.txt,1048575,1,4,6,1,11,6,ECCDH,AES[192]
107.txt,1048575,1,4,6,1,11,6,ECCDH,AES[192]
1188.txt,1048575,1,4,7,1,10,6,ECCDH,AES[192]
1015.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
793.txt,1048575,1,4,6,1,11,6,ECCDH,AES[192]
993.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
1377.txt,1048575,1,4,6,1,9,5,ECCDH,AES[192]
674.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
a,15728638,1,46,86,1,123,84,ECCDH,AES[192]
1285.txt,1048575,1,5,6,1,8,6,ECCDH,AES[192]
1153.txt,1048575,1,4,7,1,8,7,ECCDH,AES[192]
274.txt,1048575,1,4,7,1,8,6,ECCDH,AES[192]
827.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
1496.txt,1048575,1,3,7,1,9,6,ECCDH,AES[192]
1125.txt,1048575,1,3,6,1,9,6,ECCDH,AES[192]
121.txt,1048575,1,5,6,1,10,5,ECCDH,AES[192]
736.txt,1048575,1,5,6,1,10,5,ECCDH,AES[192]
1253.txt,1048575,1,5,6,1,10,5,ECCDH,AES[192]
245.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
384.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
763.txt,1048575,1,4,6,1,8,6,ECCDH,AES[192]
1493.txt,1048575,1,4,7,1,9,6,ECCDH,AES[192]
314.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1130.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
246.txt,1048575,1,4,7,1,9,5,ECCDH,AES[192]
103.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
1175.txt,1048575,1,4,6,1,10,6,ECCDH,AES[192]
730.txt,1048575,1,4,6,1,11,5,ECCDH,AES[192]
357.txt,1048575,1,5,6,1,10,5,ECCDH,AES[192]
457.txt,1048575,1,4,6,1,10,5,ECCDH,AES[192]
166.txt,1048575,1,4,6,1,9,6,ECCDH,AES[192]
1121.txt,1048575,1,11,15,1,13,7,ECCDH,AES[192]
453.txt,1048575,1,12,15,1,13,6,ECCDH,AES[192]
1254.txt,1048575,1,12,15,1,13,6,ECCDH,AES[192]
518.txt,1048575,1,12,14,1,13,6,ECCDH,AES[192]
115.txt,1048575,1,12,14,1,13,6,ECCDH,AES[192]
512.txt,1048575,1,12,14,1,13,7,ECCDH,AES[192]
643.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
699.txt,1048575,1,3,6,1,8,6,ECCDH,AES[192]
650.txt,1048575,1,67,38,1,44,20,ECCDH,AES[256]
916.txt,1048575,1,67,48,1,45,20,ECCDH,AES[256]
276.txt,1048575,1,69,52,1,64,6,ECCDH,AES[256]
1483.txt,1048575,1,67,50,1,44,22,ECCDH,AES[256]
1122.txt,1048575,1,67,48,1,43,26,ECCDH,AES[256]
1061.txt,1048575,1,67,48,1,46,18,ECCDH,AES[256]
1297.txt,1048575,1,3,6,1,10,4,ECCDH,AES[256]
219.txt,1048575,1,3,6,1,11,5,ECCDH,AES[256]
1067.txt,1048575,1,2,5,1,11,4,ECCDH,AES[256]
760.txt,1048575,1,4,6,1,22,11,ECCDH,AES[256]
532.txt,1048575,1,2,6,1,10,5,ECCDH,AES[256]
151.txt,1048575,1,3,6,1,19,4,ECCDH,AES[256]
391.txt,1048575,1,3,5,1,25,7,ECCDH,AES[256]
126.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1082.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
434.txt,1048575,1,4,6,1,12,23,ECCDH,AES[256]
603.txt,1048575,1,22,6,1,9,15,ECCDH,AES[256]
1282.txt,1048575,1,11,6,1,15,9,ECCDH,AES[256]
612.txt,1048575,1,10,6,1,28,9,ECCDH,AES[256]
521.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
610.txt,1048575,1,3,17,1,9,16,ECCDH,AES[256]
1286.txt,1048575,1,2,18,1,22,4,ECCDH,AES[256]
129.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
983.txt,1048575,1,6,16,1,11,5,ECCDH,AES[256]
577.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
1030.txt,1048575,1,3,20,1,18,11,ECCDH,AES[256]
1249.txt,1048575,1,3,18,1,9,4,ECCDH,AES[256]
1440.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
882.txt,1048575,1,2,7,1,28,13,ECCDH,AES[256]
1448.txt,1048575,1,3,6,1,9,5,ECCDH,AES[256]
614.txt,1048575,1,2,6,1,9,5,ECCDH,AES[256]
817.txt,1048575,1,4,9,1,16,11,ECCDH,AES[256]
996.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
1410.txt,1048575,1,6,6,1,11,6,ECCDH,AES[256]
1158.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
810.txt,1048575,1,3,5,1,10,8,ECCDH,AES[256]
727.txt,1048575,1,2,6,1,9,5,ECCDH,AES[256]
849.txt,1048575,1,2,6,1,25,5,ECCDH,AES[256]
416.txt,1048575,1,2,6,1,12,5,ECCDH,AES[256]
1301.txt,1048575,1,3,5,1,10,6,ECCDH,AES[256]
18.txt,1048575,1,2,6,1,11,5,ECCDH,AES[256]
1450.txt,1048575,1,2,6,1,10,4,ECCDH,AES[256]
1328.txt,1048575,1,3,10,1,9,5,ECCDH,AES[256]
953.txt,1048575,1,2,7,1,11,4,ECCDH,AES[256]
165.txt,1048575,1,2,7,1,9,4,ECCDH,AES[256]
1381.txt,1048575,1,5,5,1,12,5,ECCDH,AES[256]
1480.txt,1048575,1,3,7,1,15,32,ECCDH,AES[256]
1191.txt,1048575,1,3,13,1,10,4,ECCDH,AES[256]
1155.txt,1048575,1,7,6,1,26,5,ECCDH,AES[256]
out,87,1,0,1,1,1,0,ECCDH,AES[256]
1361.txt,1048575,1,3,6,1,38,4,ECCDH,AES[256]
133.txt,1048575,1,3,6,1,26,5,ECCDH,AES[256]
1218.txt,1048575,1,4,30,1,11,5,ECCDH,AES[256]
85.txt,1048575,1,3,21,1,20,5,ECCDH,AES[256]
57.txt,1048575,1,3,8,1,12,8,ECCDH,AES[256]
562.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
118.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
33.txt,1048575,1,2,7,1,30,11,ECCDH,AES[256]
578.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
675.txt,1048575,1,3,8,1,9,5,ECCDH,AES[256]
630.txt,1048575,1,6,5,1,13,8,ECCDH,AES[256]
1382.txt,1048575,1,3,5,1,13,5,ECCDH,AES[256]
1252.txt,1048575,1,2,6,1,9,5,ECCDH,AES[256]
945.txt,1048575,1,2,6,1,9,5,ECCDH,AES[256]
1076.txt,1048575,1,3,9,1,12,11,ECCDH,AES[256]
774.txt,1048575,1,2,6,1,10,4,ECCDH,AES[256]
1242.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
1139.txt,1048575,1,3,9,1,11,4,ECCDH,AES[256]
202.txt,1048575,1,4,5,1,9,5,ECCDH,AES[256]
1266.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
1041.txt,1048575,1,3,6,1,9,7,ECCDH,AES[256]
999.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
244.txt,1048575,1,2,6,1,22,10,ECCDH,AES[256]
1257.txt,1048575,1,5,15,1,11,6,ECCDH,AES[256]
442.txt,1048575,1,12,8,1,9,13,ECCDH,AES[256]
194.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
409.txt,1048575,1,3,8,1,12,4,ECCDH,AES[256]
905.txt,1048575,1,2,6,1,9,4,ECCDH,AES[256]
886.txt,1048575,1,2,6,1,9,5,ECCDH,AES[256]
897.txt,1048575,1,2,6,1,9,5,ECCDH,AES[256]
72.txt,1048575,1,3,7,1,9,4,ECCDH,AES[256]
487.txt,1048575,1,14,5,1,9,5,ECCDH,AES[256]
936.txt,1048575,1,3,11,1,11,10,ECCDH,AES[256]
1027.txt,1048575,1,3,5,1,14,15,ECCDH,AES[256]
117.txt,1048575,1,3,6,1,9,4,ECCDH,AES[256]
596.txt,1048575,1,2,6,1,9,5,ECCDH,AES[256]
1127.txt,1048575,1,3,7,1,10,4,ECCDH,AES[256]
e4ddac17bcf1.txt,60,1,0,1,1,0,0,ECCDH,AES[256]
305.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
713.txt,1048575,1,3,5,1,10,4,ECCDH,AES[256]
203.txt,1048575,1,8,7,1,9,5,ECCDH,AES[256]
743.txt,1048575,1,3,6,1,25,5,ECCDH,AES[256]
946.txt,1048575,1,3,10,1,10,13,ECCDH,AES[256]
547.txt,1048575,1,5,6,1,18,5,ECCDH,AES[256]
266.txt,1048575,1,6,21,1,10,4,ECCDH,AES[256]
1473.txt,1048575,1,3,6,1,25,5,ECCDH,AES[256]
755.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
1024.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
459.txt,1048575,1,6,6,1,11,5,ECCDH,AES[256]
435.txt,1048575,1,2,6,1,10,4,ECCDH,AES[256]
1009.txt,1048575,1,3,6,1,10,6,ECCDH,AES[256]
3888bf903bdc.txt,31457277,1,92,119,1,333,118,ECCDH,AES[256]
769.txt,1048575,1,2,5,1,9,4,ECCDH,AES[256]
1494.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
325.txt,1048575,1,2,8,1,9,6,ECCDH,AES[256]
cdbf80543764.txt,0,1,0,1,1,0,0,ECCDH,AES[256]
248.txt,1048575,1,5,5,1,12,5,ECCDH,AES[256]
104.txt,1048575,1,3,5,1,10,5,ECCDH,AES[256]
1298.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
726.txt,1048575,1,3,6,1,10,5,ECCDH,AES[256]
326.txt,1048575,1,2,6,1,12,4,ECCDH,AES[256]
04.txt,4194302,1,12,20,1,40,16,ECCDH,AES[256]
520.txt,1048575,1,2,6,1,9,6,ECCDH,AES[256]
296.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
737.txt,1048575,1,2,6,1,10,5,ECCDH,AES[256]
567.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
710.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
1360.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
1461.txt,1048575,1,3,7,1,9,4,ECCDH,AES[256]
1160.txt,1048575,1,2,5,1,9,5,ECCDH,AES[256]
552.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
592.txt,1048575,1,3,5,1,22,4,ECCDH,AES[256]
944.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
503.txt,1048575,1,2,5,1,11,5,ECCDH,AES[256]
618.txt,1048575,1,3,6,1,13,5,ECCDH,AES[256]
931.txt,1048575,1,3,6,1,9,4,ECCDH,AES[256]
632.txt,1048575,1,2,5,1,10,4,ECCDH,AES[256]
611.txt,1048575,1,6,15,1,19,12,ECCDH,AES[256]
188.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
65.txt,1048575,1,3,5,1,9,5,ECCDH,AES[256]
994.txt,1048575,1,3,5,1,17,5,ECCDH,AES[256]
1074.txt,1048575,1,3,5,1,9,4,ECCDH,AES[256]
